ticker,title,status,yes_price_cents,no_price_cents,yes_probability,no_probability,close_time,outcome,category,subtitle
KXLLAMA5-27,Will Meta release A model called Llama 5 or greater before Jan 2027?,active,0,100,,1.0,2027-01-01T15:00:00Z,,,
KXMODELHIGH-27-QWEN,Will Qwen be the first to hit 1500 on Chatbot Arena?,active,0,100,,1.0,2027-01-01T15:00:00Z,,,:: Alibaba
KXMODELHIGH-27-LLAM,Will LLaMA be the first to hit 1500 on Chatbot Arena?,active,0,100,,1.0,2027-01-01T15:00:00Z,,,:: Meta
KXMODELHIGH-27-GROK,Will Grok be the first to hit 1500 on Chatbot Arena?,active,0,100,,1.0,2027-01-01T15:00:00Z,,,:: xAI
KXMODELHIGH-27-GEMI,Will Gemini be the first to hit 1500 on Chatbot Arena?,active,0,100,,1.0,2027-01-01T15:00:00Z,,,:: Google
KXMODELHIGH-27-ERNI,Will Ernie be the first to hit 1500 on Chatbot Arena?,active,0,100,,1.0,2027-01-01T15:00:00Z,,,:: Baidu
KXMODELHIGH-27-CLAU,Will Claude be the first to hit 1500 on Chatbot Arena?,active,0,100,,1.0,2027-01-01T15:00:00Z,,,:: Anthropic
KXMODELHIGH-27-CHAT,Will ChatGPT be the first to hit 1500 on Chatbot Arena?,active,0,100,,1.0,2027-01-01T15:00:00Z,,,:: OpenAI
KXSUBWAY-27-4.65,"Will NYC subway ridership reach 100% of the pre-Covid average before Jan 1, 2027?",active,0,100,,1.0,2027-01-01T15:00:00Z,,,:: 100% of the 2019 average
KXSUBWAY-27-4.19,"Will NYC subway ridership reach 90% of the pre-Covid average before Jan 1, 2027?",active,0,100,,1.0,2027-01-01T15:00:00Z,,,:: 90% of the 2019 average
KXSUBWAY-27-3.95,"Will NYC subway ridership reach 85% of the pre-Covid average before Jan 1, 2027?",active,0,100,,1.0,2027-01-01T15:00:00Z,,,:: 85% of the 2019 average
KXSUBWAY-27-3.72,"Will NYC subway ridership reach 80% of the pre-Covid average before Jan 1, 2027?",active,0,100,,1.0,2027-01-01T15:00:00Z,,,:: 80% of the 2019 average
KXTESLAROADSTER-27,Tesla Roadsters delivered before 2026?,active,0,100,,1.0,2027-01-01T04:59:00Z,,,"Before Jan 1, 2027"
KXVENUEPERFORMANCEDRAKE-27JAN01-WEM,Will Drake perform at Wembley Stadium 2026?,active,0,100,,1.0,2027-01-08T15:00:00Z,,,
KXVENUEPERFORMANCEDRAKE-27JAN01-SOL,Will Drake perform at Soldier Field 2026?,active,0,100,,1.0,2027-01-08T15:00:00Z,,,
KXVENUEPERFORMANCEDRAKE-27JAN01-SOF,Will Drake perform at SoFi Stadium 2026?,active,0,100,,1.0,2027-01-08T15:00:00Z,,,
KXVENUEPERFORMANCEDRAKE-27JAN01-SCO,Will Drake perform at Scotiabank Arena 2026?,active,0,100,,1.0,2027-01-08T15:00:00Z,,,
KXVENUEPERFORMANCEDRAKE-27JAN01-ROG,Will Drake perform at Rogers Centre 2026?,active,0,100,,1.0,2027-01-08T15:00:00Z,,,
KXVENUEPERFORMANCEDRAKE-27JAN01-MSG,Will Drake perform at Madison Square Garden 2026?,active,0,100,,1.0,2027-01-08T15:00:00Z,,,
KXVENUEPERFORMANCEDRAKE-27JAN01-MET,Will Drake perform at MetLife Stadium 2026?,active,0,100,,1.0,2027-01-08T15:00:00Z,,,
KXVENUEPERFORMANCEDRAKE-27JAN01-MER,Will Drake perform at Mercedes-Benz Stadium 2026?,active,0,100,,1.0,2027-01-08T15:00:00Z,,,
KXVENUEPERFORMANCEDRAKE-27JAN01-HAR,Will Drake perform at Hard Rock Stadium 2026?,active,0,100,,1.0,2027-01-08T15:00:00Z,,,
KXVENUEPERFORMANCEDRAKE-27JAN01-AT,Will Drake perform at AT&T Stadium 2026?,active,0,100,,1.0,2027-01-08T15:00:00Z,,,
KXPRESNOMFEDCHAIR-25-26JAN22,Will Trump announce his new Chair of the Federal Reserve in 2026?,active,0,100,,1.0,2026-01-22T04:59:00Z,,,
KXPRESNOMFEDCHAIR-25-26FEB15,Will Trump announce his new Chair of the Federal Reserve in 2026?,active,0,100,,1.0,2026-02-15T04:59:00Z,,,
KXNFLREC-26JAN04CLECIN-CINJCHASE1-9,Ja'Marr Chase records 9+ receptions,active,0,100,,1.0,2026-01-18T18:00:00Z,,,
KXNFLREC-26JAN04CLECIN-CINJCHASE1-8,Ja'Marr Chase records 8+ receptions,active,0,100,,1.0,2026-01-18T18:00:00Z,,,
KXNFLREC-26JAN04CLECIN-CINJCHASE1-6,Ja'Marr Chase records 6+ receptions,active,0,100,,1.0,2026-01-18T18:00:00Z,,,
KXNFLREC-26JAN04CLECIN-CINJCHASE1-5,Ja'Marr Chase records 5+ receptions,active,0,100,,1.0,2026-01-18T18:00:00Z,,,
KXNFLREC-26JAN04TENJAC-JACBTHOMAS7-6,Brian Thomas Jr. records 6+ receptions,active,0,100,,1.0,2026-01-18T18:00:00Z,,,
KXNFLREC-26JAN04TENJAC-JACBTHOMAS7-5,Brian Thomas Jr. records 5+ receptions,active,0,100,,1.0,2026-01-18T18:00:00Z,,,
KXNFLREC-26JAN04TENJAC-JACBTHOMAS7-3,Brian Thomas Jr. records 3+ receptions,active,0,100,,1.0,2026-01-18T18:00:00Z,,,
KXNFLREC-26JAN04TENJAC-JACBTHOMAS7-2,Brian Thomas Jr. records 2+ receptions,active,0,100,,1.0,2026-01-18T18:00:00Z,,,
KXNFLANYTD-26JAN04WASPHI-WASTMCLAURIN17,Washington at Philadelphia: Anytime Touchdown Scorer: Terry McLaurin,active,0,100,,1.0,2026-01-18T21:25:00Z,,,
KXNFLANYTD-26JAN04WASPHI-WASDSAMUEL1,Washington at Philadelphia: Anytime Touchdown Scorer: Deebo Samuel,active,0,100,,1.0,2026-01-18T21:25:00Z,,,
KXNFLANYTD-26JAN04WASPHI-WASCRODRIGUEZ36,Washington at Philadelphia: Anytime Touchdown Scorer: Chris Rodriguez Jr.,active,0,100,,1.0,2026-01-18T21:25:00Z,,,
KXNFLFIRSTTD-26JAN04WASPHI-WASTMCLAURIN17,Washington at Philadelphia: First Touchdown Scorer: Terry McLaurin,active,0,100,,1.0,2026-01-18T21:25:00Z,,,
KXNFLFIRSTTD-26JAN04WASPHI-WASDSAMUEL1,Washington at Philadelphia: First Touchdown Scorer: Deebo Samuel,active,0,100,,1.0,2026-01-18T21:25:00Z,,,
KXNFLFIRSTTD-26JAN04WASPHI-WASCRODRIGUEZ36,Washington at Philadelphia: First Touchdown Scorer: Chris Rodriguez Jr.,active,0,100,,1.0,2026-01-18T21:25:00Z,,,
KXSTARMERMENTION-26JAN08-UKRA,Will Keir Starmer say Ukraine at Prime Minister's Questions on January 7th?,active,0,100,,1.0,2026-01-08T15:00:00Z,,,
KXSTARMERMENTION-26JAN08-TWO,Will Keir Starmer say Two Child at Prime Minister's Questions on January 7th?,active,0,100,,1.0,2026-01-08T15:00:00Z,,,
KXSTARMERMENTION-26JAN08-TRUM,Will Keir Starmer say Trump at Prime Minister's Questions on January 7th?,active,0,100,,1.0,2026-01-08T15:00:00Z,,,
